x,y
0.150753217474259,REJECT
-0.610790098642717,REJECT
-2.62898949710709,REJECT
4.45239128350348,ACCEPT
2.63711061924442,ACCEPT
4.21618096996044,ACCEPT
2.65404601489421,ACCEPT
-1.42761123080467,REJECT
-1.22024005031963,REJECT
0.17490650385684,REJECT
-2.98603634086436,REJECT
1.61661664299226,ACCEPT
0.205950232484906,REJECT
4.3160878604491,ACCEPT
-1.92944538917704,REJECT
4.53560924660528,ACCEPT
1.40613920644482,ACCEPT
-1.62568226393588,REJECT
2.31615305237877,ACCEPT
0.475507599203783,REJECT
2.77990577412706,ACCEPT
-1.19719347895832,REJECT
-4.20097427577102,REJECT
3.56073591502172,ACCEPT
-1.77467861618645,REJECT
3.92380020265122,ACCEPT
4.73892122386628,ACCEPT
4.91850089717904,ACCEPT
-1.78486566509748,REJECT
1.19102125762545,ACCEPT
2.57758419688079,ACCEPT
2.39560716612672,ACCEPT
3.35552205806808,ACCEPT
0.434264431942206,REJECT
-3.54336769895689,REJECT
1.87768052376494,ACCEPT
2.21305350810501,ACCEPT
3.91409331759886,ACCEPT
0.262950931463242,REJECT
3.35563803615388,ACCEPT
-0.606788755423052,REJECT
-0.244488121431023,REJECT
2.03191983104908,ACCEPT
-4.96797267485564,REJECT
-2.07985773195112,REJECT
-3.29867303939972,REJECT
3.64993501574584,ACCEPT
2.3982608752646,ACCEPT
-1.348369479468,REJECT
3.38847009731971,ACCEPT
-3.32258497456124,REJECT
-3.5798095844461,REJECT
3.45930704676362,ACCEPT
-0.712436218036057,REJECT
-3.46486275710862,REJECT
3.10324710332827,ACCEPT
3.85960086131265,ACCEPT
-2.26253284168742,REJECT
0.375488695841277,REJECT
-1.81498200860667,REJECT
-1.55839556620556,REJECT
-0.63693429090922,REJECT
0.307454213262991,REJECT
-3.3914674347402,REJECT
-4.66648570419993,REJECT
3.1518642062251,ACCEPT
-4.28972450498991,REJECT
-0.498184283472925,REJECT
-4.32548720271178,REJECT
-2.22021851703059,REJECT
2.81475780238685,ACCEPT
3.98573019495062,ACCEPT
1.78437317717082,ACCEPT
4.6367055179742,ACCEPT
-1.45904969420449,REJECT
1.23781967572205,ACCEPT
-4.6490582831864,REJECT
0.397055961597703,REJECT
-4.67061318660059,REJECT
-2.13449032541008,REJECT
-1.16859753813312,REJECT
0.411458433143026,REJECT
-1.17101745264717,REJECT
-4.76753423996841,REJECT
-1.83513404352176,REJECT
-4.11585774373952,REJECT
-2.68774771017338,REJECT
-0.090673306897481,REJECT
-4.98267415896213,REJECT
-3.51170476704776,REJECT
3.80978655396347,ACCEPT
-3.30901321658841,REJECT
-3.303025383951,REJECT
-4.04295787297134,REJECT
3.74982323922755,ACCEPT
4.41212123302666,ACCEPT
-2.41073643644633,REJECT
2.01236448250143,ACCEPT
-3.53658629357362,REJECT
2.59283568867854,ACCEPT
-3.42212412028356,REJECT
-3.32676757406028,REJECT
0.399398989083418,REJECT
1.90793872563065,ACCEPT
-4.73056205260703,REJECT
4.1087305489304,ACCEPT
3.43590877883264,ACCEPT
0.493237894374011,REJECT
2.60371667113634,ACCEPT
4.08104772982565,ACCEPT
0.60848236721861,REJECT
-0.478638860848241,REJECT
0.848206683736262,ACCEPT
-1.2315997045046,REJECT
-4.33990889679862,REJECT
2.83765477112253,ACCEPT
-1.67685900908377,REJECT
3.03602596778984,ACCEPT
-0.482728677655333,REJECT
-2.01582841204372,REJECT
-1.85179583498117,REJECT
-2.71817210430017,REJECT
4.71096918198038,ACCEPT
2.57734775001191,ACCEPT
-3.38382633917749,REJECT
2.68056679748055,ACCEPT
-1.11156732848323,REJECT
-3.04897201076191,REJECT
1.85043024378455,ACCEPT
-1.60287447368799,REJECT
-3.61519436333789,REJECT
-4.46162988213593,REJECT
3.25322250075875,ACCEPT
0.101352861151246,REJECT
-3.5295029002749,REJECT
-2.73310196797225,REJECT
2.0775352851995,ACCEPT
-2.85411001213535,REJECT
0.380020072053152,REJECT
-1.49735864834005,REJECT
0.131608469430986,REJECT
-1.55722902357277,REJECT
-2.12567128631272,REJECT
-3.41687070246468,REJECT
-0.677800509182703,REJECT
1.55198482941327,ACCEPT
2.33314864262982,ACCEPT
3.92517630730058,ACCEPT
-0.123146316203405,REJECT
-1.04836925433111,REJECT
-3.34705529716639,REJECT
0.693274295826659,ACCEPT
-4.68369891567461,REJECT
1.26160375065037,ACCEPT
-1.4471733879101,REJECT
2.48901531317896,ACCEPT
1.37689335305284,ACCEPT
2.31608020185544,ACCEPT
1.9794009681718,ACCEPT
-1.40596070932934,REJECT
-3.9591829373798,REJECT
-3.59512663481866,REJECT
-3.67151939153006,REJECT
2.67278140407574,ACCEPT
-4.18662151144267,REJECT
-4.22438162546939,REJECT
-2.28753187003639,REJECT
1.44630030930455,ACCEPT
-3.41282602052378,REJECT
-2.51359873354728,REJECT
-0.134516930050457,REJECT
-2.98771522865893,REJECT
0.178173734295426,REJECT
-1.27219013487694,REJECT
-1.10381540686905,REJECT
1.86451294111921,ACCEPT
2.86993904045208,ACCEPT
-3.45444898860423,REJECT
-4.27654859631192,REJECT
0.635700477478638,ACCEPT
0.520148846438814,REJECT
0.154359110316687,REJECT
-4.86676751201215,REJECT
-3.67523179617984,REJECT
0.776834737758424,ACCEPT
-1.9116608951394,REJECT
-3.20628372998919,REJECT
4.65842863289032,ACCEPT
-2.66655855473886,REJECT
4.68358937561975,ACCEPT
-1.35939907244523,REJECT
3.42874701407196,ACCEPT
-2.84175219343644,REJECT
3.33276811206002,ACCEPT
2.53350364889802,ACCEPT
3.17951167103597,ACCEPT
2.1974725699901,ACCEPT
0.776042233076222,REJECT
-4.60238296880817,REJECT
4.81389591437354,ACCEPT
3.70731004707538,ACCEPT
4.46431605657396,ACCEPT
1.09638199525101,ACCEPT
-2.87791563661902,REJECT
-4.33676956360417,REJECT
2.92088697138234,ACCEPT
2.91867156581128,ACCEPT
-4.47391016521114,REJECT
-1.71574886839405,REJECT
-3.864095078797,REJECT
-4.74141012636334,REJECT
-4.33547707494943,REJECT
2.97752492937643,ACCEPT
4.86838397989615,ACCEPT
3.79244860222374,ACCEPT
4.90438165720311,ACCEPT
-1.395701960707,REJECT
2.19251468162715,ACCEPT
-1.54163594679761,REJECT
-1.33927688511443,REJECT
-0.548939920436118,REJECT
1.09156837693007,ACCEPT
1.78088166463358,ACCEPT
-1.06806855394939,REJECT
2.23512392325501,ACCEPT
0.286211456507197,REJECT
0.790826695433239,ACCEPT
-2.18261590795479,REJECT
-3.19805136074895,REJECT
1.32785904418724,ACCEPT
-1.34410935928542,REJECT
1.47205785147643,ACCEPT
2.24019367070999,ACCEPT
3.43465959276081,ACCEPT
-0.042291394416817,REJECT
-4.51953689909001,REJECT
3.14985896997892,ACCEPT
3.05957901665896,ACCEPT
-2.9032944031333,REJECT
-2.92479084171531,REJECT
-4.16833180821914,REJECT
2.37262489156654,ACCEPT
1.05932854930787,ACCEPT
1.34012051037855,ACCEPT
-3.03789651849141,REJECT
4.36495253401378,ACCEPT
1.98245195987737,ACCEPT
-0.59207943165925,REJECT
3.93370568378826,ACCEPT
-0.813023462890367,REJECT
-1.91265908759895,REJECT
-3.37420791497182,REJECT
3.47956498785807,ACCEPT
-0.693378929419747,REJECT
-4.78775430739628,REJECT
4.65214310253412,ACCEPT
1.54439474756843,ACCEPT
0.896252330213944,ACCEPT
-4.11356067938348,REJECT
3.61666645838047,ACCEPT
-4.26922417230219,REJECT
-2.64756466431082,REJECT
-1.26926117870059,REJECT
4.79720876552437,ACCEPT
-0.090838221700945,REJECT
-2.14104819613571,REJECT
-0.948790607049327,REJECT
0.291700660950581,REJECT
0.17670514275836,REJECT
-1.73717948739813,REJECT
3.19899480805198,ACCEPT
1.71912924919886,ACCEPT
1.89411014848823,ACCEPT
-2.61096038384288,REJECT
0.114472786388198,REJECT
3.99537630257863,ACCEPT
3.36839436176185,ACCEPT
3.08261408826491,ACCEPT
0.296954878882957,REJECT
3.64171890609765,ACCEPT
3.01400879027567,ACCEPT
-2.53683337055885,REJECT
2.31391689630287,ACCEPT
-0.062207735357478,REJECT
1.16457432539704,ACCEPT
-3.88569497088018,REJECT
4.41200497131642,ACCEPT
3.38963593730572,ACCEPT
3.75896040714725,ACCEPT
0.259816049849107,REJECT
0.912756248414857,ACCEPT
-2.83658371800376,REJECT
-3.81468794467927,REJECT
1.02527216714443,ACCEPT
-2.75085619790075,REJECT
-2.30701935554171,REJECT
0.74908935344983,REJECT
-4.99828714651378,REJECT
-0.887282268999287,REJECT
-3.60106632462794,REJECT
-2.15403257820506,REJECT
4.80604682524192,ACCEPT
-3.34000004917945,REJECT
-3.63146125822992,REJECT
-2.68472653101375,REJECT
-3.81481849957248,REJECT
2.13917526538433,ACCEPT
4.2941653021852,ACCEPT
2.38894274732212,ACCEPT
-0.767038062650284,REJECT
-3.10937008904972,REJECT
-1.3648819157183,REJECT
1.25433085527251,ACCEPT
4.65259040446108,ACCEPT
0.960207902211292,ACCEPT
1.83569924721446,ACCEPT
-0.465861209689233,REJECT
3.74106442581996,ACCEPT
3.50240913052554,ACCEPT
2.6886257011542,ACCEPT
-2.30173164582708,REJECT
1.89707919966585,ACCEPT
-1.41863654356117,REJECT
-1.40570665688044,REJECT
-3.08044979535512,REJECT
1.5175492766317,ACCEPT
-1.53827839208863,REJECT
2.66835511859191,ACCEPT
-0.246819691835091,REJECT
2.91846443573957,ACCEPT
-1.52071895140117,REJECT
-4.56796027645606,REJECT
0.923312053905931,ACCEPT
-1.3604385464469,REJECT
-4.40931053802329,REJECT
3.16567733353397,ACCEPT
-0.591127466168353,REJECT
4.40402225393916,ACCEPT
-4.67239864386532,REJECT
2.91132755670757,ACCEPT
-1.9921911829655,REJECT
4.99363657405353,ACCEPT
0.419953747151535,REJECT
0.119079193983637,REJECT
-2.79130272182259,REJECT
0.1762644464146,REJECT
-0.801506282513845,REJECT
3.14636335266308,ACCEPT
-4.56645368768768,REJECT
-2.17257074242944,REJECT
1.38555415493182,ACCEPT
-4.04805247580172,REJECT
3.34593262299895,ACCEPT
1.08883745850217,ACCEPT
-4.69344657155816,REJECT
-3.39168270928741,REJECT
-2.60218283659758,REJECT
-3.44728160974695,REJECT
0.516851700417863,REJECT
2.98395441429672,ACCEPT
-3.03026687859524,REJECT
-0.731990488625026,REJECT
4.457151927493,ACCEPT
3.19316685400013,ACCEPT
2.11154462387586,ACCEPT
-0.299093585694456,REJECT
0.643860516147892,REJECT
-4.61259294885616,REJECT
3.77785997782469,ACCEPT
-0.571009009192132,REJECT
1.81188867032735,ACCEPT
1.91027902157738,ACCEPT
-0.087019225973696,REJECT
-4.18423789021009,REJECT
-0.954603427325837,REJECT
2.57870646782699,ACCEPT
0.248394982731495,REJECT
4.65209320535668,ACCEPT
1.00302068911231,ACCEPT
-4.36611688297753,REJECT
2.89911617437741,ACCEPT
0.514458335818154,REJECT
-4.27623427957937,REJECT
2.443997634085,ACCEPT
1.25827150515349,ACCEPT
-2.02726008615538,REJECT
1.68222381105431,ACCEPT
3.92904814799449,ACCEPT
1.861202348157,ACCEPT
-4.81520410723763,REJECT
4.90617820261812,ACCEPT
-4.02763619116731,REJECT
0.190794030274271,REJECT
1.99716206374882,ACCEPT
-3.52817512539152,REJECT
1.37940510037576,ACCEPT
-3.96781089641973,REJECT
0.551761764630287,ACCEPT
2.1956551709558,ACCEPT
-4.86885038504495,REJECT
2.29765809767368,ACCEPT
-0.928903289338289,REJECT
-1.93959019551688,REJECT
-0.624408960975902,REJECT
-4.75831914909111,REJECT
-4.36007187082031,REJECT
0.718912938829837,ACCEPT
0.190245403193567,REJECT
-4.28086483526459,REJECT
0.025462696342652,REJECT
-4.10710334370162,REJECT
-3.21796075286342,REJECT
-0.45701999444802,REJECT
4.43571230240068,ACCEPT
-0.56341258324463,REJECT
0.245197606301502,REJECT
-2.53778232952633,REJECT
-2.06751333672366,REJECT
-2.84865102620451,REJECT
-3.36172594790823,REJECT
3.07510979612228,ACCEPT
-2.00476400235209,REJECT
1.8131771737832,ACCEPT
-2.85484313375133,REJECT
-4.37234297940295,REJECT
-3.57088124385194,REJECT
1.95300052572296,ACCEPT
3.94261709187796,ACCEPT
-4.42294664636445,REJECT
1.05953958199285,ACCEPT
-4.34522754104217,REJECT
-2.68977559545217,REJECT
-3.11096149154546,REJECT
-3.9771906368937,REJECT
2.97780346353832,ACCEPT
-4.84358309304261,REJECT
3.86060913089923,ACCEPT
-1.77267589679928,REJECT
3.54821459601774,ACCEPT
2.95072756944215,ACCEPT
-2.26268401022458,REJECT
-0.157845870881185,REJECT
-0.63311111679527,REJECT
-4.05473305751244,REJECT
1.20541135349114,ACCEPT
3.83482557686212,ACCEPT
-0.799945809422987,REJECT
3.75320908248255,ACCEPT
0.797235596019727,ACCEPT
3.39545429183546,ACCEPT
-1.9301685512787,REJECT
-4.90804462115617,REJECT
-4.39293196830176,REJECT
-3.07272031166108,REJECT
3.73279665129824,ACCEPT
-1.21673806136069,REJECT
-0.581782983455518,REJECT
4.33559489275432,ACCEPT
1.01173759772232,ACCEPT
-4.63633139156529,REJECT
1.54390380092563,ACCEPT
2.15455274639079,ACCEPT
2.60540198168798,ACCEPT
-3.8268514999462,REJECT
0.808635930199062,ACCEPT
4.32669056918552,ACCEPT
-1.89122607280413,REJECT
-3.42215847199895,REJECT
-2.22580243043985,REJECT
1.81625564415077,ACCEPT
-1.66988346075109,REJECT
-0.427482151028382,REJECT
1.85078808671473,ACCEPT
-0.488008325783601,REJECT
0.384233676395937,REJECT
0.669319195374801,ACCEPT
-2.49971902964686,REJECT
-1.16276564158279,REJECT
-2.43239206911401,REJECT
-0.586331368728301,REJECT
3.72134714937152,ACCEPT
4.26392919001266,ACCEPT
-3.27243780524454,REJECT
1.96380119359552,ACCEPT
-2.3139932433037,REJECT
-1.77570965526065,REJECT
2.80520005713042,ACCEPT
2.9063345577043,ACCEPT
3.62805347237252,ACCEPT
-4.32824207552684,REJECT
3.70677085976133,ACCEPT
3.79017660114087,ACCEPT
2.41869620181339,ACCEPT
-2.51513341100324,REJECT
-0.624649322398019,REJECT
-3.65151687625486,REJECT
0.395940832490862,REJECT
4.49151990399897,ACCEPT
3.40730139630374,ACCEPT
3.66049146774832,ACCEPT
0.813328090278452,ACCEPT
2.03582651161411,ACCEPT
-0.72091614644059,REJECT
-2.33734146797367,REJECT
2.66643097670631,ACCEPT
0.755771425495306,ACCEPT
-0.157126461770956,REJECT
-0.448918983157177,REJECT
3.20410989142268,ACCEPT
1.99141565628836,ACCEPT
-0.605485275084273,REJECT
-0.723690278011397,REJECT
-3.10956984070005,REJECT
0.468813067066992,REJECT
0.351268079782104,REJECT
-1.35417790957403,REJECT
-1.30297362170652,REJECT
-1.07595988834336,REJECT
-4.96035021385823,REJECT
-1.2538685704488,REJECT
-2.01752513920213,REJECT
-1.5088884102648,REJECT
2.79096747817844,ACCEPT
-1.19628505331061,REJECT
0.946666210796855,ACCEPT
-4.31864831189468,REJECT
-0.736303541554072,REJECT
1.87140239851253,ACCEPT
-3.04610022193939,REJECT
3.58443713075123,ACCEPT
3.38748869745217,ACCEPT
-2.93747763850201,REJECT
-3.41907525140829,REJECT
1.34566557745421,ACCEPT
3.73085492148414,ACCEPT
0.909582837742816,ACCEPT
0.506190773763871,REJECT
-1.49409802769732,REJECT
-1.36906725776419,REJECT
-1.49702682064587,REJECT
-2.14316914100777,REJECT
-3.98667765713633,REJECT
2.69232740076621,ACCEPT
-3.16997374093362,REJECT
-3.52255778187828,REJECT
4.05448014572325,ACCEPT
4.53438994353008,ACCEPT
-4.37192608377988,REJECT
1.27525658816743,ACCEPT
2.39327183298513,ACCEPT
4.40906234398856,ACCEPT
-0.19856483371766,REJECT
4.46433294575346,ACCEPT
3.73461769210328,ACCEPT
-0.374135907643036,REJECT
3.8411445689978,ACCEPT
-4.24303398853566,REJECT
4.02017898587302,ACCEPT
4.86021607558161,ACCEPT
-1.91179867781788,REJECT
-4.24734828410785,REJECT
-3.68444649724667,REJECT
2.43048464436091,ACCEPT
-4.28982443621219,REJECT
2.41390430841057,ACCEPT
-0.263264341586868,REJECT
4.84428696368789,ACCEPT
3.95253778077153,ACCEPT
-0.995543728473594,REJECT
-3.71173532250156,REJECT
-1.13066346575828,REJECT
3.59953755412425,ACCEPT
2.96196511644365,ACCEPT
-0.672174878490709,REJECT
-1.74030408205325,REJECT
-4.86597359475748,REJECT
3.98646762128661,ACCEPT
1.52449084667851,ACCEPT
2.03399194628212,ACCEPT
-1.12579548099434,REJECT
-2.6569103667361,REJECT
4.36016110768929,ACCEPT
1.91264954653448,ACCEPT
-0.201630368696135,REJECT
-1.18876301190093,REJECT
3.40925571562263,ACCEPT
-1.53776845865294,REJECT
4.86880331751048,ACCEPT
-2.99406453188714,REJECT
2.4887743634824,ACCEPT
4.08712693900646,ACCEPT
-4.13338632360084,REJECT
-1.42107747637478,REJECT
4.25537233517338,ACCEPT
3.00583888766479,ACCEPT
4.35211717225318,ACCEPT
-4.69936290165256,REJECT
-1.06267628112306,REJECT
2.32005549650322,ACCEPT
-4.97625509510732,REJECT
1.61004381365609,ACCEPT
-0.315867124468215,REJECT
-0.655543038801813,REJECT
-3.77453708122414,REJECT
0.659313869824002,REJECT
1.3674416258827,ACCEPT
